Time,Temperature,Humidity
20260630T013009Z,24.5,99.9
20260630T013024Z,24.7,99.9
20260630T013038Z,24.8,99.9
20260630T013053Z,24.9,99.5
20260630T013108Z,25.0,97.3
20260630T013123Z,24.9,93.9
20260630T013138Z,24.9,93.5
20260630T013153Z,24.7,92.0
20260630T013208Z,24.6,91.1
20260630T013223Z,24.5,91.0
20260630T013238Z,24.3,89.0
20260630T013253Z,24.1,89.1
20260630T013308Z,23.9,88.0
20260630T013323Z,23.8,86.8
20260630T013338Z,23.6,86.8
20260630T013353Z,23.4,86.7
20260630T013408Z,23.2,87.4
20260630T013423Z,23.1,87.0
20260630T013438Z,23.0,85.8
20260630T013453Z,22.8,85.3
20260630T013508Z,22.7,84.9
20260630T013523Z,22.5,84.9
20260630T013538Z,22.4,83.9
20260630T013553Z,22.2,85.3
20260630T013608Z,22.1,86.6
20260630T013623Z,22.1,86.0
20260630T013638Z,22.1,89.8
20260630T013653Z,22.1,91.3
20260630T013708Z,22.2,92.5
20260630T013723Z,22.3,93.2
20260630T013738Z,22.5,93.5
20260630T013753Z,22.6,94.8
20260630T013808Z,22.8,94.1
20260630T013823Z,23.0,94.4
20260630T013838Z,23.1,93.7
20260630T013853Z,23.2,94.1
20260630T013908Z,23.4,94.4
20260630T013923Z,23.5,94.2
20260630T013938Z,23.6,94.3
20260630T013953Z,23.7,94.3
20260630T014008Z,23.9,94.3
20260630T014023Z,24.0,94.1
20260630T014038Z,24.1,94.5
20260630T014053Z,24.2,94.5
20260630T014108Z,24.3,94.5
20260630T014123Z,24.4,94.9
20260630T014138Z,24.5,94.9
20260630T014153Z,24.5,94.7
20260630T014208Z,24.6,95.0
20260630T014223Z,24.7,95.0
20260630T014238Z,24.7,95.3
20260630T014253Z,24.8,95.2
20260630T014308Z,24.8,95.7
20260630T014323Z,24.9,96.0
20260630T014338Z,25.0,95.9
20260630T014353Z,25.0,95.8
20260630T014408Z,25.1,95.9
20260630T014423Z,25.1,95.8
20260630T014438Z,25.2,95.9
20260630T014453Z,25.2,96.1
20260630T014508Z,25.2,95.9
20260630T014523Z,25.3,96.2
20260630T014538Z,25.3,96.2
20260630T014553Z,25.3,96.1
20260630T014608Z,25.4,96.5
20260630T014623Z,25.4,96.4
20260630T014638Z,25.4,96.4
20260630T014653Z,25.4,96.5
20260630T014708Z,25.5,96.5
20260630T014723Z,25.5,96.4
20260630T014738Z,25.5,96.5
20260630T014753Z,25.5,96.6
20260630T014808Z,25.5,96.7
20260630T014823Z,25.6,96.8
20260630T014838Z,25.6,96.8
20260630T014853Z,25.6,95.3
20260630T014908Z,25.6,94.0
20260630T014923Z,25.6,91.8
20260630T014938Z,25.5,90.2
20260630T014953Z,25.4,89.1
20260630T015008Z,25.2,87.8
20260630T015023Z,25.0,87.3
20260630T015038Z,24.8,86.7
20260630T015053Z,24.6,85.9
20260630T015108Z,24.4,85.5
20260630T015123Z,24.1,84.8
20260630T015138Z,23.9,85.0
20260630T015153Z,23.7,84.1
20260630T015208Z,23.4,84.4
20260630T015223Z,23.2,83.7
20260630T015238Z,23.1,84.0
20260630T015253Z,22.9,84.1
20260630T015308Z,22.7,83.3
20260630T015323Z,22.6,83.1
20260630T015338Z,22.5,82.3
20260630T015353Z,22.3,83.0
20260630T015408Z,22.2,81.9
20260630T015423Z,22.1,81.1
20260630T015438Z,21.9,81.0
20260630T015453Z,21.8,80.7
20260630T015508Z,21.6,80.2
20260630T015523Z,21.5,79.4
20260630T015538Z,21.4,83.8
20260630T015553Z,21.4,87.5
20260630T015608Z,21.4,88.9
20260630T015623Z,21.6,90.1
20260630T015638Z,21.7,91.0
20260630T015653Z,21.9,92.3
20260630T015708Z,22.1,91.8
20260630T015723Z,22.3,92.1
20260630T015738Z,22.5,91.6
20260630T015753Z,22.6,92.0
20260630T015808Z,22.8,91.7
20260630T015823Z,22.9,90.9
20260630T015838Z,23.0,91.2
20260630T015853Z,23.2,91.3
20260630T015908Z,23.3,91.8
20260630T015923Z,23.4,91.8
20260630T015938Z,23.6,92.5
20260630T015953Z,23.7,92.7
20260630T020008Z,23.8,92.7
20260630T020023Z,23.9,93.1
20260630T020038Z,23.9,93.4
20260630T020053Z,24.0,93.3
20260630T020108Z,24.1,93.6
20260630T020123Z,24.2,93.5
20260630T020138Z,24.2,93.9
20260630T020153Z,24.3,94.1
20260630T020208Z,24.4,94.2
20260630T020223Z,24.4,94.1
20260630T020238Z,24.5,94.5
20260630T020253Z,24.5,94.4
20260630T020308Z,24.6,94.7
20260630T020323Z,24.6,94.9
20260630T020338Z,24.7,95.0
20260630T020353Z,24.7,95.0
20260630T020408Z,24.8,95.1
20260630T020423Z,24.8,95.3
20260630T020438Z,24.9,95.3
20260630T020453Z,24.9,95.5
20260630T020508Z,24.9,95.6
20260630T020523Z,25.0,95.9
20260630T020538Z,25.0,95.8
20260630T020553Z,25.0,94.7
20260630T020608Z,25.0,91.7
20260630T020623Z,25.0,90.0
20260630T020638Z,24.9,89.1
20260630T020653Z,24.7,87.9
20260630T020708Z,24.6,86.9
